bar_open_ns,known_at_ns,previous-18:00 / HLC3,previous-18:00 / close,previous-18:00 / OHLC4,previous-18:00 / native-trades,midnight-00:00 / HLC3,midnight-00:00 / close,midnight-00:00 / OHLC4,midnight-00:00 / native-trades,london-02:00 / HLC3,london-02:00 / close,london-02:00 / OHLC4,london-02:00 / native-trades,cash-09:30 / HLC3,cash-09:30 / close,cash-09:30 / OHLC4,cash-09:30 / native-trades
1771937760000000000,1771937820000000000,24829.55229024653,24829.844046633116,24829.487851181755,24829.342543161118,24831.06513254383,24831.20978967063,24831.04748216415,24830.88355812328,24828.200643383818,24828.365498542833,24828.15759071473,24828.004461086424,,,,
1771937820000000000,1771937880000000000,24829.537961961694,24829.829400165385,24829.472698937727,24829.328363335662,24831.038309952557,24831.182816153247,24831.019216077362,24830.85690553345,24828.177679322886,24828.342301462533,24828.133022783575,24827.981736220285,,,,
1771937880000000000,1771937940000000000,24829.529486609023,24829.819380879737,24829.464720792017,24829.319622425628,24831.022961779312,24831.165145555486,24831.004617110197,24830.84109765841,24828.163599923875,24828.325498965198,24828.119846801626,24827.967142041532,,,,
1771937940000000000,1771938000000000000,24829.50845985561,24829.799743570213,24829.444059112142,24829.298324954932,24830.98562824889,24831.130393238906,24830.967763198234,24830.803263024503,24828.12799814951,24828.29284002752,24828.084870465707,24827.930998078336,,,,
1771938000000000000,1771938060000000000,24829.47852991797,24829.79119377359,24829.404370131673,24829.269621643456,24830.924524957463,24831.104894254924,24830.89058828296,24830.743882181345,24828.086495413416,24828.292400441438,24828.02499823894,24827.891642011837,,,,
1771938060000000000,1771938120000000000,24829.489401089377,24829.805605060366,24829.411158036095,24829.27790920957,24830.928356177217,24831.115625815255,24830.887513545786,24830.743317412853,24828.121712538225,24828.335326907443,24828.052521484147,24827.9219254442,,,,
1771938120000000000,1771938180000000000,24829.48415764101,24829.79259688224,24829.409024604018,24829.27443811432,24830.91460407587,24831.08995761526,24830.878587458516,24830.732296373302,24828.11794281794,24828.317659913973,24828.05445660469,24827.92137852088,,,,
1771938180000000000,1771938240000000000,24829.4751082251,24829.78515600634,24829.396833713836,24829.260270469204,24830.89188365468,24831.070572450804,24830.850634814153,24830.70126217452,24828.110444327038,24828.313852391235,24828.041095752746,24827.904367850413,,,,
1771938240000000000,1771938300000000000,24829.481779750706,24829.791240707767,24829.40140582002,24829.26765368763,24830.898233654374,24831.0763842099,24830.853532113273,24830.708671871904,24828.127456927465,24828.330157258617,24828.054217884448,24827.922658288695,,,,
1771938300000000000,1771938360000000000,24829.479741206094,24829.78494152592,24829.401594521707,24829.268036240257,24830.89068344661,24831.062460486803,24830.849413969892,24830.70489568516,24828.12847285584,24828.32372833029,24828.059296589872,24827.92808508212,,,,
1771938360000000000,1771938420000000000,24829.476910146503,24829.778086193848,24829.3992823382,24829.26644977608,24830.882129677062,24831.04790000394,24830.84157809976,24830.69824376502,24828.127769820698,24828.316015323056,24828.059514675126,24827.92962533533,,,,
1771938420000000000,1771938480000000000,24829.473736294054,24829.78287262437,24829.391842547513,24829.26097607691,24830.868380352007,24831.047602733022,24830.82084002232,24830.680685800424,24828.13162577402,24828.33521996253,24828.05551119563,24827.92919215403,,,,
1771938480000000000,1771938540000000000,24829.487099419235,24829.79844576516,24829.402460358073,24829.2728048976,24830.884763465623,24831.067926405743,24830.832761833222,24830.694555546885,24828.161272614176,24828.369311794595,24828.080129502225,24827.956000719456,,,,
1771938540000000000,1771938600000000000,24829.501823385912,24829.831853172996,24829.425370652985,24829.275956434863,24830.895068171867,24831.108878450475,24830.855674437484,24830.68638850228,24828.202088338225,24828.445129682357,24828.135763301896,24827.97572070469,,,,
1771938600000000000,1771938660000000000,24829.507211861808,24829.84244267808,24829.433039590338,24829.278694588807,24830.89829507524,24831.120734478507,24830.862352680633,24830.68537686797,24828.217489443065,24828.47032800319,24828.15525059798,24827.98632397236,,,,
1771938660000000000,1771938720000000000,24829.517757427748,24829.852603785104,24829.44306242369,24829.28965201465,24830.91154688491,24831.133652239063,24830.874690219585,24830.69923923693,24828.240125597247,24828.49249619012,24828.176908253638,24828.009712436775,,,,
1771938720000000000,1771938780000000000,24829.519616749374,24829.848812325476,24829.446793187333,24829.294440244365,24830.911557583433,24831.12501437828,24830.877564127142,24830.703821747633,24828.246553636214,24828.488911778964,24828.18669027894,24828.021438329,,,,
1771938780000000000,1771938840000000000,24829.509472370974,24829.837603456668,24829.438390792355,24829.284597127556,24830.89160756728,24831.103726607154,24830.86023789498,24830.684294534814,24828.23247212889,24828.473197619518,24828.1757087643,24828.007900169094,,,,
1771938840000000000,1771938900000000000,24829.50455836818,24829.834567405895,24829.433374519744,24829.278684588076,24830.881573506875,24831.096834984066,24830.849976622583,24830.672663689624,24828.22607671233,24828.470356164384,24828.169101369862,24827.99970410959,,,,
1771938900000000000,1771938960000000000,24829.50201448078,24829.832720186492,24829.43035243802,24829.275120808135,24830.874594560293,24831.091197753023,24830.842161763307,24830.664048367133,24828.224682437307,24828.470430048754,24828.16681059927,24827.996474562187,,,,
1771938960000000000,1771939020000000000,24829.497693851743,24829.830476900148,24829.427000411957,24829.269767850437,24830.863371357358,24831.083599058573,24830.83232855977,24830.651154955773,24828.22167283816,24828.471471357003,24828.16549090612,24827.991614027444,,,,
1771939020000000000,1771939080000000000,24829.497211899652,24829.83136733928,24829.426526394152,24829.26864416012,24830.860546248223,24831.08309327976,24830.829455757495,24830.647301292494,24828.223026744945,24828.475434877146,24828.16683382257,24827.991818873666,,,,
1771939080000000000,1771939140000000000,24829.504970961603,24829.839885094967,24829.4331600998,24829.27623725291,24830.8687913777,24831.092843509647,24830.835827805808,24830.655243116576,24828.24111419345,24828.49515073362,24828.182855269715,24828.009617260137,,,,
1771939140000000000,1771939200000000000,24829.54984293382,24829.886042774957,24829.472900819634,24829.3291739884,24830.93057094737,24831.157300099552,24830.889364469655,24830.72951689551,24828.330113925775,24828.587010094052,24828.262585282915,24828.113057701827,,,,
1771939200000000000,1771939260000000000,24829.57973513932,24829.910341083596,24829.50549851833,24829.358311738168,24830.97027380619,24831.188832819364,24830.93310438277,24830.76794692085,24828.390376782438,24828.637746367353,24828.327620428427,24828.171954246827,,,,
1771939260000000000,1771939320000000000,24829.58602111902,24829.913063656506,24829.51319614947,24829.365168572967,24830.976350469733,24831.189662242767,24830.941279264836,24830.774861131824,24828.405202821865,24828.64647870797,24828.344926075268,24828.187788018437,,,,
1771939320000000000,1771939380000000000,24829.59750456396,24829.930431325185,24829.52257446847,24829.370952215817,24830.99082045656,24831.21355919597,24830.95238383012,24830.78042079622,24828.428924749478,24828.680908665403,24828.36486766802,24828.201359487688,,,,
1771939380000000000,1771939440000000000,24829.61314980146,24829.94452567377,24829.54033757251,24829.38895884557,24831.011093600326,24831.23174191156,24830.97584129044,24830.804315379624,24828.460585466182,24828.71008185076,24828.400254988443,24828.237218770544,,,,
1771939440000000000,1771939500000000000,24829.636082447603,24829.972537653113,24829.560890657023,24829.40945081264,24831.043012741095,24831.27183460621,24831.00396887771,24830.83240102077,24828.5047338675,24828.763488086934,24828.440143971588,24828.277034312167,,,,
1771939500000000000,1771939560000000000,24829.724925518396,24830.061368680934,24829.645041039064,24829.500474783083,24831.172193424267,24831.401639645603,24831.125666335796,24830.964863424135,24828.66961498621,24828.928878133793,24828.59665151388,24828.445780666025,,,,
1771939560000000000,1771939620000000000,24829.767911711748,24830.105761714123,24829.689786711755,24829.54220460037,24831.23393977148,24831.465913046664,24831.190024917094,24831.024610212346,24828.74948401492,24829.011520761425,24828.679602029075,24828.52342851166,,,,
1771939620000000000,1771939680000000000,24829.79333077013,24830.132784218622,24829.71557657045,24829.567620962967,24831.27049844864,24831.505147852167,24831.22709297222,24831.061134173327,24828.796503294576,24829.061530674015,24828.72725802075,24828.570443776483,,,,
1771939680000000000,1771939740000000000,24829.823968068296,24830.165130731697,24829.74580423918,24829.59844161675,24831.314886297274,24831.552384472187,24831.270779721493,24831.105772740542,24828.852771298454,24829.120980506497,24828.782784644703,24828.62703577974,,,,
1771939740000000000,1771939800000000000,24829.85680823194,24830.198063556873,24829.7783312486,24829.631326481245,24831.362757152925,24831.600594761003,24831.318102639536,24831.153681506847,24828.912704350234,24829.181234413965,24828.842148534914,24828.687048004987,,,,
1771939800000000000,1771939860000000000,24830.01380013156,24830.36364330522,24829.92752140944,24829.795012687075,24831.5940803319,24831.845859187033,24831.537177318693,24831.39519980463,24829.195690644563,24829.47986722471,24829.111379708473,24828.98178463188,,,,
1771939860000000000,1771939920000000000,24830.11420620697,24830.462530892393,24830.030998541763,24829.897129789053,24831.741311003065,24831.991198451287,24831.688996938592,24831.544971186744,24829.3757315639,24829.657587069778,24829.296788468637,24829.164796734625,,,,
1771939920000000000,1771939980000000000,24830.168787482016,24830.512450170096,24830.088335564233,24829.952712734244,24831.82035168361,24832.063368585485,24831.77217922936,24831.625489280712,24829.473651484797,24829.747577578804,24829.399512960463,24829.26444764708,,,,
1771939980000000000,1771940040000000000,24830.202980727692,24830.548466737484,24830.123321261395,24829.98517515496,24831.869100083608,24832.11514242207,24831.822070942315,24831.671533500536,24829.53516400239,24829.812454122828,24829.462393463014,24829.3229192154,,,,
1771940040000000000,1771940100000000000,24830.23620000854,24830.58177398482,24830.15630428573,24830.019426276333,24831.916890176308,24832.163255909596,24831.869436845118,24831.720867753815,24829.594576127496,24829.872166836216,24829.52137843337,24829.38412004069,,,,
1771940100000000000,1771940160000000000,24830.262643644684,24830.609302935012,24830.183314407175,24830.044980200328,24831.954814061024,24832.202997518434,24831.908178681733,24831.757395604593,24829.64182254537,24829.92142596015,24829.56960085911,24829.42980380608,,,,
1771940160000000000,1771940220000000000,24830.28980306396,24830.63312666488,24830.21202467226,24830.074435539216,24831.993191672613,24832.236453136138,24831.948869609765,24831.799251603705,24829.690485840896,24829.964423232814,24829.620950622164,24829.48245480707,,,,
1771940220000000000,1771940280000000000,24830.312600709607,24830.653931742123,24830.23455802036,24830.098604397135,24832.02539777142,24832.265767047982,24831.980618094967,24831.83352310128,24829.73125240224,24830.00184593288,24829.66124223697,24829.525595250136,,,,
1771940280000000000,1771940340000000000,24830.33523595618,24830.67683946003,24830.257586067808,24830.120338235465,24832.05708095053,24832.29804106134,24832.012844989877,24831.86378893901,24829.77176290464,24830.042968907732,24829.702420250353,24829.56452150212,,,,
1771940340000000000,1771940400000000000,24830.37902099655,24830.714379535013,24830.3051485054,24830.1661304695,24832.116116257697,24832.34799519129,24832.077498497278,24831.925792023198,24829.850675196165,24830.111407367236,24829.78784546477,24829.64687776171,,,,
1771940400000000000,1771940460000000000,24830.40924529681,24830.74687384537,24830.33501957094,24830.19560548679,24832.156204671053,24832.391906414614,24832.116925573897,24831.964658832647,24829.90512653796,24830.170086025806,24829.841641242372,24829.699994998497,,,,
1771940460000000000,1771940520000000000,24830.492925288276,24830.846447971093,24830.409618328078,24830.28165350887,24832.274907824547,24832.53533051694,24832.22162098796,24832.08685820464,24830.0526363775,24830.345482484932,24829.973392960157,24829.85154960116,,,,
1771940520000000000,1771940580000000000,24830.584519287044,24830.938667064536,24830.498605547968,24830.371609989557,24832.40685298979,24832.668611654215,24832.349476948188,24832.216216570072,24830.212710527703,24830.50691969589,24830.128951106755,24830.008751088935,,,,
1771940580000000000,1771940640000000000,24830.74894260336,24831.119914493764,24830.656243212656,24830.529332754144,24832.645425573763,24832.93327925458,24832.577577344186,24832.44448396724,24830.498084460698,24830.8216434639,24830.40263808597,24830.282537950286,,,,
1771940640000000000,1771940700000000000,24830.841107663873,24831.208894617375,24830.750345039978,24830.621998722498,24832.77886633002,24833.06216709325,24832.713872051398,24832.578622198394,24830.657314357726,24830.97558180536,24830.565204562372,24830.442612834977,,,,
1771940700000000000,1771940760000000000,24830.950146185518,24831.31280573821,24830.859731576074,24830.7295738436,24832.936252978503,24833.21212643183,24832.871683102232,24832.733718026007,24830.84505515578,24831.154756333002,24830.753547992357,24830.6278252306,,,,
1771940760000000000,1771940820000000000,24831.018958193727,24831.38115140433,24830.92810324365,24830.79826289907,24833.03533670092,24833.310723858285,24832.970035393973,24832.83257018659,24830.96317200119,24831.272226111305,24830.870914031813,24830.74572200832,,,,
1771940820000000000,1771940880000000000,24831.092197757338,24831.4553339607,24831.000505249493,24830.871574507648,24833.14085492643,24833.417890560733,24833.074221963256,24832.93815122018,24831.088579636522,24831.399400884133,24830.9948934582,24830.871243407782,,,,
1771940880000000000,1771940940000000000,24831.333351201487,24831.714214779036,24831.232958713266,24831.104903963344,24833.490093309516,24833.794465242918,24833.410165489662,24833.27546583851,24831.499639346785,24831.841091384715,24831.391140433552,24831.268941506856,,,,
1771940940000000000,1771941000000000000,24831.466708120897,24831.83772354338,24831.371334535695,24831.24083317389,24833.682097300847,24833.971952004882,24833.60964351083,24833.471286818287,24831.72573712426,24832.050617461227,24831.625813708597,24831.49942561746,,,,
1771941000000000000,1771941060000000000,24831.533957553755,24831.904268409166,24831.439668758638,24831.308578957425,24833.778114996174,24834.067098944946,24833.707239956715,24833.568016197754,24831.83933413535,24832.163138748856,24831.741266135807,24831.61386724717,,,,
1771941060000000000,1771941120000000000,24831.64419329768,24832.004043693185,24831.549776237767,24831.42602535505,24833.93538108233,24834.20894956709,24833.86422573527,24833.73606104504,24832.025047537554,24832.33130347975,24831.926777904544,24831.81181308233,,,,
1771941120000000000,1771941180000000000,24831.803185272853,24832.163896580987,24831.708730654995,24831.578499408202,24834.160608318965,24834.435966572324,24834.089262238114,24833.951403426505,24832.291555681495,24832.59961745537,24832.193247615,24832.067261736087,,,,
1771941180000000000,1771941240000000000,24831.85762065132,24832.21851058847,24831.76328716559,24831.633030566612,24834.237669797978,24834.513459866947,24834.1664608615,24834.0285787116,24832.38251178134,24832.69098963242,24832.28441682375,24832.15837888784,,,,
1771941240000000000,1771941300000000000,24831.978840892403,24832.345241008075,24831.88386680606,24831.749271526125,24834.409574586163,24834.693954251085,24834.33731395775,24834.192967852563,24832.58466407711,24832.902675873975,24832.4855052917,24832.352127939048,,,,
1771941300000000000,1771941360000000000,24832.258784254715,24832.62325891425,24832.157083549988,24832.027417606125,24834.808458040152,24835.09060652109,24834.725976388294,24834.589066268043,24833.049940172845,24833.365142469218,24832.939509866832,24832.814408734142,,,,
1771941360000000000,1771941420000000000,24832.36376157931,24832.726499100154,24832.263018791888,24832.134507734263,24834.957391915337,24835.23719616626,24834.87628141262,24834.74111553916,24833.223513074317,24833.5359651887,24833.114720425223,24832.991542781936,,,,
1771941420000000000,1771941480000000000,24832.42801418048,24832.792003903494,24832.328234578996,24832.19782937103,24835.048177489967,24835.330007725053,24834.968464933187,24834.830488486383,24833.329429082278,24833.644090446684,24833.222269490427,24833.095903079626,,,,
1771941480000000000,1771941540000000000,24832.474189562352,24832.836729129485,24832.374997934432,24832.24448355256,24835.113274902757,24835.393060547867,24835.034410031676,24834.896281615704,24833.405401870077,24833.71771066093,24833.29923962623,24833.172683791618,,,,
1771941540000000000,1771941600000000000,24832.510838736187,24832.872417361057,24832.41206162559,24832.28103844926,24835.164698087436,24835.443151639345,24835.086426229507,24834.947549180328,24833.465550309822,24833.776316760108,24833.36009193346,24833.23267833432,,,,
1771941600000000000,1771941660000000000,24832.653429807524,24833.01601259504,24832.55573208663,24832.42174454453,24835.36372892877,24835.64408238173,24835.286961663947,24835.14371533442,24833.698664808155,24834.011389479863,24833.59504759372,24833.46265864573,,,,
1771941660000000000,1771941720000000000,24832.747758743364,24833.107618630616,24832.65165904986,24832.516887417216,24835.494666005507,24835.7712533329,24835.420201437213,24835.275821844312,24833.85214012521,24834.160509391215,24833.75121272747,24833.617508952717,,,,
1771941720000000000,1771941780000000000,24832.82360664933,24833.185794051442,24832.726973109115,24832.591397320743,24835.599961894568,24835.88022328161,24835.524647930146,24835.37910038754,24833.97531044114,24834.28771290646,24833.87350737772,24833.738459786862,,,,
1771941780000000000,1771941840000000000,24832.922312935552,24833.279953565434,24832.828356968454,24832.68774661551,24835.73621859601,24836.010037159707,24835.664796227484,24835.511822441233,24834.13492020295,24834.43995718355,24834.0375947949,24833.89416535133,,,,
1771941840000000000,1771941900000000000,24833.099046018753,24833.443376334762,24833.013327280612,24832.87735920646,24835.974805549326,24836.22962274432,24835.91537889836,24835.769367607936,24834.41705320436,24834.700491711912,24834.33341910575,24834.197714034013,,,,
1771941900000000000,1771941960000000000,24833.15813838574,24833.501044168886,24833.072034127552,24832.93749053215,24836.054134503203,24836.30709513992,24835.994065741317,24835.850186188487,24834.510846252644,24834.792113988708,24834.42656712071,24834.293220718704,,,,
1771941960000000000,1771942020000000000,24833.243579090496,24833.592034834783,24833.157816782856,24833.021215979967,24836.16873743082,24836.43024005476,24836.109070305163,24835.96219296709,24834.646134813145,24834.936852060026,24834.562413013224,24834.42565976125,,,,
1771942020000000000,1771942080000000000,24833.292509347153,24833.63965779181,24833.20793848118,24833.070566970877,24836.234219317474,24836.49399240812,24836.176249166165,24836.02825910867,24834.723388981827,24835.01209376001,24834.64163003239,24834.503604100664,,,,
1771942080000000000,1771942140000000000,24833.359623287797,24833.710952027774,24833.276961535154,24833.135137531845,24836.322607064856,24836.588844839047,24836.26735352768,24836.112845408796,24834.828393310872,24835.12422442829,24834.749771760326,24834.604405247297,,,,
1771942140000000000,1771942200000000000,24833.388074299175,24833.73776952152,24833.305943164247,24833.164561141653,24836.36002907666,24836.623990613298,24836.30551528105,24836.1516766486,24834.872815090104,24835.166047252456,24834.795061277764,24834.65042916556,,,,
1771942200000000000,1771942260000000000,24833.419435955177,24833.76672564474,24833.338381320038,24833.19681518417,24836.400200553035,24836.660795956348,24836.34721466534,24836.193130204392,24834.921128219612,24835.210525851107,24834.845137245728,24834.700209245657,,,,
1771942260000000000,1771942320000000000,24833.51957034964,24833.871243764086,24833.433119505185,24833.300421424832,24836.53056452962,24836.798079637414,24836.46949983533,24836.32850432846,24835.076232423195,24835.37319260195,24834.991345765775,24834.861005825787,,,,
1771942320000000000,1771942380000000000,24833.561504212434,24833.90876612989,24833.476683640823,24833.34375599872,24836.584588750007,24836.84584187225,24836.525852392722,24836.38454077562,24835.140708756942,24835.430582532765,24835.058492790522,24834.927769611702,,,,
1771942380000000000,1771942440000000000,24833.604272617657,24833.94350462815,24833.5222350782,24833.38694010001,24836.636889450136,24836.886671187814,24836.58214166004,24836.43738989445,24835.204724260748,24835.481661931077,24835.12705802116,24834.992447748704,,,,
1771942440000000000,1771942500000000000,24833.649034618626,24833.994588629757,24833.56682379093,24833.427381533435,24836.690341982536,24836.94973136229,24836.63523210764,24836.48444851628,24835.27082501778,24835.558379466533,24835.192855934263,24835.051459486665,,,,
1771942500000000000,1771942560000000000,24833.684124018044,24834.029284095963,24833.60397521545,24833.462460562812,24836.731850521872,24836.99094138406,24836.679668031327,24836.525891157304,24835.322302628916,24835.609422282167,24835.247686145838,24835.10291193305,,,,
1771942560000000000,1771942620000000000,24833.709437602414,24834.05159892172,24833.62925299963,24833.48810455098,24836.762196000902,24837.01709319207,24836.7099003058,24836.556685148575,24835.359623323893,24835.641990961154,24835.284934968604,24835.140766231973,,,,
1771942620000000000,1771942680000000000,24833.72140282135,24834.06270397009,24833.641621912066,24833.500821161135,24836.775525942376,24837.02928542785,24836.723781926707,24836.571090906287,24835.376634803066,24835.657690320357,24835.302596451947,24835.158999311057,,,,
1771942680000000000,1771942740000000000,24833.74931106993,24834.08464361691,24833.671719990733,24833.533287170627,24836.80351575099,24837.048934830356,24836.754848748984,24836.60566068165,24835.414375146425,24835.68599458264,24835.343874826423,24835.204145308668,,,,
1771942740000000000,1771942800000000000,24833.770308871553,24834.096008590433,24833.69935768163,24833.56123042271,24836.810743354465,24837.042833953175,24836.771516049874,24836.622854682355,24835.43426479919,24835.690797525156,24835.374477325266,24835.23525462333,,,,
1771942800000000000,1771942860000000000,24833.776328749584,24834.103160598497,24833.705959012455,24833.566621072743,24836.804822831655,24837.039009647182,24836.7662872008,24836.615917847284,24835.435066215825,24835.69380388842,24835.37616018597,24835.23498309383,,,,
1771942860000000000,1771942920000000000,24833.787879103307,24834.108268884473,24833.717533777104,24833.58211635145,24836.807951044935,24837.033209259484,24836.769307577313,24836.624675344287,24835.44541728344,24835.694085587405,24835.386493237787,24835.2516611156,,,,
1771942920000000000,1771942980000000000,24833.785910224444,24834.10368869493,24833.717151782002,24833.580260286784,24836.797409616473,24837.019124757127,24836.760985721387,24836.614240206043,24835.437540187075,24835.682196353388,24835.381145478637,24835.243932099904,,,,
1771942980000000000,1771943040000000000,24833.77562029725,24834.09322596024,24833.70799325809,24833.570538731008,24836.77139387846,24836.993213433576,24836.736488767838,24836.588964420236,24835.414167905597,24835.658846031773,24835.35954596328,24835.221426423668,,,,
1771943040000000000,1771943100000000000,24833.768550798104,24834.083689366587,24833.701167409767,24833.564835983325,24836.753051731015,24836.971561658185,24836.718410468424,24836.572538162225,24835.397847134314,24835.638773232964,24835.343578250948,24835.207268836184,,,,
1771943100000000000,1771943160000000000,24833.73586197665,24834.04763216426,24833.672336764008,24833.52566571246,24836.686026085103,24836.900315161965,24836.65673733034,24836.496001010895,24835.333327822864,24835.56939462069,24835.285156056274,24835.132246945825,,,,
1771943160000000000,1771943220000000000,24833.719377566787,24834.032409548177,24833.656071780882,24833.508526259546,24836.653373104094,24836.869775455758,24836.624297836075,24836.4623425226,24835.30155369558,24835.539896859656,24835.253682406827,24835.09939203216,,,,
1771943220000000000,1771943280000000000,24833.652574011117,24833.943760401035,24833.595571457012,24833.450177136612,24836.53014806657,24836.716024229074,24836.509821953012,24836.35109397944,24835.1786005479,24835.38281912465,24835.1406382493,24834.98985307547,,,,
1771943280000000000,1771943340000000000,24833.55658445608,24833.852761545328,24833.5024348673,24833.355036624464,24836.36646488458,24836.560450953857,24836.349899412115,24836.188417659807,24835.010561788677,24835.22359351037,24834.97694830091,24834.823028493018,,,,
1771943340000000000,1771943400000000000,24833.17158328168,24833.43084744746,24833.16171089204,24832.926690695676,24835.759641922352,24835.903125935216,24835.80541017657,24835.519327784983,24834.3698911586,24834.52658727029,24834.405663893052,24834.113652496253,,,,
1771943400000000000,1771943460000000000,24831.956765245737,24832.375263457703,24831.89590809836,24831.657210671223,24833.882337744923,24834.256166951498,24833.853045553304,24833.56542532756,24832.414891010616,24832.823627869067,24832.368973503428,24832.075731002664,24809.083333333332,24812.5,24808.0625,24807.754565135543
1771943460000000000,1771943520000000000,24829.765179134243,24829.5513582806,24830.051278729363,24829.56405465852,24830.76256784578,24830.27119283798,24831.20760730551,24830.581751824815,24829.100238747513,24828.561647289727,24829.573516233013,24828.911157982253,24795.606192767864,24790.648335672748,24798.86026168037,24795.84396932023
1771943520000000000,1771943580000000000,24828.18588659952,24827.940191705165,24828.43680190466,24828.000030977288,24828.58038946824,24828.055692875787,24828.97188969677,24828.419592489685,24826.789602512556,24826.216583947724,24827.203482871286,24826.62264120058,24789.732816676944,24785.59253547193,24791.995103331275,24790.002294108574
1771943580000000000,1771943640000000000,24825.44833709511,24824.73201642594,24825.921192060796,24825.327980312897,24824.88406248558,24823.738064746874,24825.568190733306,24824.81029639116,24822.85907905715,24821.614208385483,24823.589413329162,24822.786802252816,24778.646541452083,24772.018312632536,24782.044656922146,24779.280854286575
1771943640000000000,1771943700000000000,24822.62518694558,24822.15576694164,24823.01058566339,24822.342068790425,24821.150189398133,24820.349893671224,24821.70950230379,24820.85799293357,24818.909776274293,24818.042931984193,24819.503170279007,24818.60128128368,24770.185243185017,24766.092580164055,24772.536052075564,24769.71205567984
1771943700000000000,1771943760000000000,24820.233423102363,24819.80365893168,24820.64215516543,24819.95675697566,24818.048388130486,24817.312167531883,24818.632283588628,24817.765023820204,24815.651912860896,24814.85669664448,24816.27049987333,24815.35356451947,24765.043040332093,24761.674084104576,24767.237415767475,24764.63083763381
1771943760000000000,1771943820000000000,24817.290395102515,24816.933272376908,24817.80172890121,24816.965569451,24814.28504877021,24813.655329777066,24814.996405188453,24813.93900383378,24811.704151338046,24811.025804545003,24812.458332412694,24811.33903852315,24758.72521999361,24756.095042769706,24761.158609707985,24758.10562458521
1771943820000000000,1771943880000000000,24814.97033262105,24814.797539162784,24815.5013033444,24814.537946394255,24811.36292655435,24810.98045904779,24812.093864400355,24810.877923910983,24808.651876615844,24808.240243380584,24809.42570339663,24808.1383364536,24754.449963984927,24752.840550199468,24756.77927401928,24753.394148936168
1771943880000000000,1771943940000000000,24813.609771659998,24814.1954895175,24813.678792433144,24812.893162424894,24809.771682918916,24810.372850790984,24809.900424355477,24808.9238020724,24807.076613451656,24807.717961338367,24807.204626134855,24806.176438335206,24757.119710312305,24758.64815215822,24757.416556590153,24755.04089071748
1771943940000000000,1771944000000000000,24813.38085103812,24813.931087303314,24813.41035639185,24812.723228917406,24809.595213748773,24810.150634352183,24809.671725636897,24808.82656876081,24806.97500172776,24807.56624986425,24807.047314191357,24806.161044852743,24761.142134223584,24762.460407209965,24761.275579277946,24759.39508999261
1771944000000000000,1771944060000000000,24813.800134900528,24814.659514006195,24813.653287760415,24813.116003307998,24810.266655826126,24811.213239421562,24810.11816990101,24809.46857653275,24807.793195330793,24808.79932342092,24807.62621909878,24806.949704618943,24767.737334173362,24770.023709048546,24767.264778778946,24766.008748989585
1771944060000000000,1771944120000000000,24814.82425044092,24815.84105510891,24814.574205490277,24814.13583281797,24811.660378649703,24812.8024039833,24811.382118051053,24810.860305749327,24809.351988393762,24810.563831985088,24809.047748882072,24808.50781859752,24774.50381767446,24777.185407145367,24773.725965130077,24772.84070135349
1771944120000000000,1771944180000000000,24815.59244658892,24816.61901087918,24815.36967858807,24814.92418338612,24812.690761540674,24813.842308473028,24812.447272463927,24811.91833990223,24810.49784597486,24811.718192054406,24810.23108648549,24809.684017746597,24779.010666555703,24781.633964796205,24778.344867673677,24777.461378815304
1771944180000000000,1771944240000000000,24816.27752710086,24817.302577772745,24816.047210604134,24815.599850814855,24813.59569112179,24814.743200445544,24813.343136959484,24812.813311499394,24811.49673422828,24812.71154845586,24811.22079248366,24810.673107922412,24782.571642297182,24785.124538708584,24781.90151054238,24781.030505076695
1771944240000000000,1771944300000000000,24817.95749128882,24819.25139226721,24817.57513352071,24817.156083914255,24815.751107962213,24817.229271255062,24815.31034362348,24814.817805668015,24813.83478333504,24815.39760246393,24813.360346308385,24812.85260314931,24789.423615668773,24792.657967522362,24788.34266534156,24787.578470438224
1771944300000000000,1771944360000000000,24820.146591416367,24821.520497736114,24819.74047174925,24819.325972514507,24818.515011591306,24820.08696234336,24818.046492383608,24817.561578963952,24816.80972845094,24818.46918343914,24816.306941994557,24815.807691347647,24797.20790927126,24800.544843463867,24796.103947298914,24795.37336244541
1771944360000000000,1771944420000000000,24822.463651852315,24823.686213613415,24822.064815651687,24821.688004113945,24821.406906590702,24822.7874302168,24820.94906544114,24820.51240590276,24819.909758737387,24821.364751185312,24819.419236695016,24818.97130008804,24804.735619578893,24807.553015129444,24803.692815582996,24803.081254552075
1771944420000000000,1771944480000000000,24824.517171828415,24825.827889639393,24824.05419144549,24823.783225040686,24823.943054089727,24825.427862484,24823.40807051325,24823.102253759385,24822.61701347547,24824.18009154491,24822.04600456936,24821.73616970108,24810.870250520275,24813.838978842152,24809.6927756669,24809.36512660024
1771944480000000000,1771944540000000000,24828.03711109397,24828.99848106373,24827.582455321914,24827.5985691739,24828.24157906248,24829.295465852392,24827.71935565858,24827.763679592186,24827.187532217467,24828.294532126503,24826.63132978562,24826.68977606962,24820.542479677762,24822.52869193386,24819.438587257922,24819.821273770085
1771944540000000000,1771944600000000000,24829.63547736048,24830.606753831755,24829.150044606293,24829.222662922664,24830.174586383924,24831.23890093768,24829.616225202524,24829.728526574672,24829.23689729024,24830.353901591014,24828.643341405033,24828.772941995427,24824.648671545263,24826.62406587519,24823.492578113983,24823.99904472519
