family,example_id,session,label,branch,play,side,mode,minutes_from_open,reference_kind,cycle,sweep_depth_points,sweep_depth_in_widths,depth_class,coincident_levels_n,coincident_levels,read_classification,read_aligned,read_big_range,read_open_inside_value,read_day_model,read_bias,side_with_bias,stop_points,first_objective_points,far_objective_points,rr_far,outcome
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,long,approach_reject,326.0,hour_box_14_running,0,0.0,,,0,,,,,,sweep_and_fail,,,13.5,65.75,67.25,4.98,target
GB,GB-2026-08-27,2026-08-27,0,previous_hour,previous_hour_fail,short,at_level,371.0,hour_box_15_running,0,75.5,,,0,,,,,,sweep_and_fail,,,77.5,62.0,91.0,1.17,open
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,-918.0,prev_ny_box_10_11,0,4.0,,,0,,,,,,sweep_and_fail,short,True,6.0,145.0,199.75,33.29,stop
GB,GB-2026-08-28,2026-08-28,0,prior_day_level,overnight_reclaim,short,post_open_retest,31.0,prior_day,0,2.5,,,2,asia_box_high;ny_box_09_10_high,,,,,sweep_and_fail,short,True,4.5,302.75,501.75,111.5,stop
GB,GB-2026-08-28,2026-08-28,0,golden_pocket,pocket_continuation,long,pocket_near_limit,4.0,golden_pocket,0,0.0,,,1,ny_box_09_10_low,,,,,sweep_and_fail,short,False,35.42,,141.62,4.0,stop
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,-479.0,prev_ny_box_10_11,2,4.75,,,0,,,,,,sweep_and_fail,short,True,6.75,145.0,199.75,29.59,stop
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,-419.0,prev_ny_box_09_10,1,18.75,,,0,,,,,,sweep_and_fail,short,True,20.75,181.25,203.25,9.8,stop
GB,GB-2026-08-28,2026-08-28,0,london_box,london_reclaim,short,at_level,-387.0,london_box_running,0,8.25,,,0,,,,,,sweep_and_fail,short,True,10.25,50.75,51.0,4.98,target
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,-327.0,prev_ny_box_09_10,2,20.75,,,0,,,,,,sweep_and_fail,short,True,22.75,181.25,203.25,8.93,stop
GB,GB-2026-08-28,2026-08-28,0,london_box,london_reclaim,long,at_level,-319.0,london_box_running,0,8.5,,,0,,,,,,sweep_and_fail,short,False,10.5,66.75,81.25,7.74,target
GB,GB-2026-08-28,2026-08-28,0,asia_box,asia_fade,long,at_level,-304.0,asia_box,0,16.0,,,0,,,,,,sweep_and_fail,short,False,18.0,112.75,693.25,38.51,stop
GB,GB-2026-08-28,2026-08-28,0,london_box,london_reclaim,short,at_level,-47.0,london_box,0,9.5,,,0,,,,,,sweep_and_fail,short,True,11.5,75.25,175.0,15.22,stop
GB,GB-2026-08-28,2026-08-28,0,asia_tdo_case,asia_fade,short,at_level,-28.0,tdo,0,13.75,,,0,,,,,,sweep_and_fail,short,True,15.75,,14.5,0.92,target
GB,GB-2026-08-28,2026-08-28,0,london_box,london_reclaim,short,at_level,-8.0,london_box,1,28.25,,,0,,,,,,sweep_and_fail,short,True,30.25,75.25,175.0,5.79,stop
GB,GB-2026-08-28,2026-08-28,0,cash_open_reclaim_case,cash_open,long,next_bar_open,2.0,cash_open,0,59.25,,,1,prev_ny_box_10_11_high,,,,,sweep_and_fail,short,False,50.0,16.31,71.0,1.42,target
GB,GB-2026-08-28,2026-08-28,0,cash_open_reclaim_case,cash_open,long,next_bar_open,4.0,cash_open,0,30.5,,,1,asia_box_low,,,,,sweep_and_fail,short,False,22.75,43.56,98.25,4.32,target
GB,GB-2026-08-28,2026-08-28,0,cash_open_reclaim_case,cash_open,short,next_bar_open,9.0,cash_open,0,84.0,,,1,prev_ny_box_10_11_high,,,,,sweep_and_fail,short,True,86.25,26.19,28.5,0.33,target
GB,GB-2026-08-28,2026-08-28,0,cash_open_reclaim_case,cash_open,short,next_bar_open,14.0,cash_open,0,21.5,,,0,,,,,,sweep_and_fail,short,True,10.25,47.06,101.75,9.93,stop
GB,GB-2026-08-28,2026-08-28,0,cash_open_reclaim_case,cash_open,long,next_bar_open,17.0,cash_open,0,176.75,,,0,,,,,,sweep_and_fail,short,False,177.75,53.69,1.0,0.01,target
GB,GB-2026-08-28,2026-08-28,1,nyam_box,ny_box_fail,short,at_level,68.0,ny_box_09_10,0,2.75,,,2,asia_box_high;prior_day_high,,,,,sweep_and_fail,short,True,4.75,140.5,224.75,47.32,stop
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,68.0,ny_box_09_10,1,9.75,,,2,asia_box_high;prior_day_high,,,,,sweep_and_fail,short,True,11.75,140.5,224.75,19.13,stop
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,69.0,ny_box_10_11_running,0,7.0,,,3,asia_box_high;ny_box_09_10_high;prior_day_high,,,,,sweep_and_fail,short,True,9.0,201.0,227.5,25.28,stop
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,at_level,94.0,ny_box_10_11,0,12.5,,,0,,,,,,sweep_and_fail,short,True,14.5,294.0,320.5,22.1,target
GB,GB-2026-08-28,2026-08-28,0,nyam_box,ny_box_fail,short,stop_at_level,97.0,ny_box_10_11,1,4.75,,,0,,,,,,sweep_and_fail,short,True,6.75,294.0,320.5,47.48,target
GB,GB-2026-08-28,2026-08-28,0,previous_hour,previous_hour_fail,short,approach_reject,306.0,hour_box_13,0,0.0,,,0,,,,,,sweep_and_fail,short,True,12.25,60.5,73.0,5.96,stop
GB,GB-2026-08-28,2026-08-28,0,previous_hour,previous_hour_fail,short,approach_reject,341.0,hour_box_14,0,0.0,,,0,,,,,,sweep_and_fail,short,True,15.25,37.0,54.25,3.56,stop
GB,GB-2026-08-28,2026-08-28,0,previous_hour,previous_hour_fail,short,approach_reject,341.0,hour_box_14,1,0.0,,,0,,,,,,sweep_and_fail,short,True,16.25,37.0,54.25,3.34,stop
GB,GB-2026-08-28,2026-08-28,0,previous_hour,previous_hour_fail,short,five_minute_close,380.0,hour_box_15_running,0,10.0,,,1,ny_box_10_11_low,,,,,sweep_and_fail,short,True,25.25,47.0,66.75,2.64,stop
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,long,at_level,-893.0,prior_day,0,3.75,,,0,,,,,,sweep_and_fail,long,True,5.75,375.25,375.25,65.26,stop
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,short,at_level,-866.0,prior_day,0,17.25,,,0,,,,,,sweep_and_fail,long,False,19.25,,489.5,25.43,stop
GB,GB-2026-08-31,2026-08-31,0,asia_tdo_case,asia_fade,short,at_level,-547.0,tdo,0,4.5,,,1,ny_box_10_11_low,,,,,sweep_and_fail,long,False,6.5,,79.0,12.15,stop
GB,GB-2026-08-31,2026-08-31,0,asia_tdo_case,asia_fade,long,five_minute_close,-530.0,tdo,0,18.75,,,1,ny_box_10_11_low,,,,,sweep_and_fail,long,True,50.25,,16.5,0.33,target
GB,GB-2026-08-31,2026-08-31,0,golden_pocket,pocket_continuation,short,pocket_near_limit,-513.0,golden_pocket,0,0.0,,,0,,,,,,sweep_and_fail,long,False,33.59,,133.88,3.99,stop
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,long,post_open_retest,1.0,prior_day,2,10.0,,,0,,,,,,sweep_and_fail,long,True,12.0,375.25,375.25,31.27,stop
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,at_level,-423.0,prev_ny_box_10_11,1,3.75,,,0,,,,,,sweep_and_fail,long,True,5.75,294.0,306.5,53.3,stop
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,at_level,-383.0,prev_ny_box_10_11,2,4.25,,,0,,,,,,sweep_and_fail,long,True,6.25,294.0,306.5,49.04,stop
GB,GB-2026-08-31,2026-08-31,0,london_box,london_reclaim,short,at_level,-328.0,london_box_running,0,6.25,,,0,,,,,,sweep_and_fail,long,False,8.25,79.75,92.25,11.18,target
GB,GB-2026-08-31,2026-08-31,0,london_box,london_reclaim,long,at_level,-209.0,london_box,0,8.25,,,1,ny_box_10_11_high,,,,,sweep_and_fail,long,True,10.25,86.25,91.25,8.9,stop
GB,GB-2026-08-31,2026-08-31,0,london_box,london_reclaim,long,at_level,-142.0,london_box,1,12.0,,,1,ny_box_10_11_high,,,,,sweep_and_fail,long,True,14.0,86.25,91.25,6.52,stop
GB,GB-2026-08-31,2026-08-31,0,london_box,london_reclaim,long,at_level,-128.0,london_box,2,2.0,,,1,ny_box_10_11_high,,,,,sweep_and_fail,long,True,4.0,86.25,91.25,22.81,stop
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,short,post_open_retest,1.0,prior_day,2,3.75,,,0,,,,,,sweep_and_fail,long,False,5.75,,37.75,6.57,stop
GB,GB-2026-08-31,2026-08-31,0,asia_box,asia_fade,short,at_level,-36.0,asia_box,1,5.5,,,0,,,,,,sweep_and_fail,long,False,7.5,125.0,451.75,60.23,stop
GB,GB-2026-08-31,2026-08-31,1,cash_open_reclaim_case,cash_open,short,next_bar_open,3.0,cash_open,0,30.75,,,0,,,,,,sweep_and_fail,long,False,12.0,62.2,129.25,10.77,target
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,long,at_level,4.0,prior_day,3,18.75,,,0,,,,,,sweep_and_fail,long,True,20.75,375.25,375.25,18.08,stop
GB,GB-2026-08-31,2026-08-31,0,cash_open_reclaim_case,cash_open,long,next_bar_open,8.0,cash_open,0,57.5,,,2,london_box_low;ny_box_10_11_high,,,,,sweep_and_fail,long,True,31.75,1.45,68.5,2.16,stop
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,short,at_level,13.0,prior_day,3,6.0,,,0,,,,,,sweep_and_fail,long,False,8.0,,37.75,4.72,target
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,long,at_level,23.0,prior_day,4,23.5,,,0,,,,,,sweep_and_fail,long,True,25.5,375.25,375.25,14.72,stop
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,at_level,41.0,ny_box_09_10,0,6.5,,,0,,,,,,sweep_and_fail,long,True,8.5,139.25,157.5,18.53,stop
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,approach_reject,122.0,ny_box_10_11,0,0.0,,,3,tdo;tdo_high;tdo_low,,,,,sweep_and_fail,long,True,18.25,45.25,46.25,2.53,stop
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,approach_reject,130.0,ny_box_10_11,1,0.0,,,3,tdo;tdo_high;tdo_low,,,,,sweep_and_fail,long,True,15.25,50.5,51.5,3.38,stop
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,at_level,151.0,ny_box_09_10,1,22.5,,,0,,,,,,sweep_and_fail,long,True,24.5,139.25,157.5,6.43,target
GB,GB-2026-08-31,2026-08-31,0,nyam_box,ny_box_fail,long,at_level,168.0,ny_box_09_10,2,15.0,,,0,,,,,,sweep_and_fail,long,True,17.0,139.25,157.5,9.26,target
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,approach_reject,191.0,hour_box_12_running,0,0.0,,,0,,,,,,sweep_and_fail,long,True,12.5,22.0,31.5,2.52,target
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,approach_reject,238.0,hour_box_12,0,0.0,,,0,,,,,,sweep_and_fail,long,True,6.25,40.0,44.5,7.12,stop
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,approach_reject,242.0,hour_box_12,1,0.0,,,0,,,,,,sweep_and_fail,long,True,7.5,46.0,50.5,6.73,stop
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,five_minute_close,250.0,hour_box_13_running,0,5.25,,,0,,,,,,sweep_and_fail,long,True,30.75,24.25,31.0,1.01,target
GB,GB-2026-08-31,2026-08-31,0,prior_day_level,overnight_reclaim,long,at_level,268.0,prior_day,5,3.75,,,0,,,,,,sweep_and_fail,long,True,5.75,375.25,375.25,65.26,stop
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,approach_reject,272.0,hour_box_13,0,0.0,,,0,,,,,,sweep_and_fail,long,True,20.0,17.25,56.25,2.81,stop
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,approach_reject,301.0,hour_box_14_running,0,0.0,,,0,,,,,,sweep_and_fail,long,True,7.0,22.75,55.0,7.86,stop
GB,GB-2026-08-31,2026-08-31,0,previous_hour,previous_hour_fail,long,approach_reject,307.0,hour_box_13,1,0.0,,,0,,,,,,sweep_and_fail,long,True,7.0,45.5,84.5,12.07,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,-809.0,prev_ny_box_09_10,0,2.75,,,1,asia_box_high,,,,,pullback_continuation,short,True,4.75,139.25,161.75,34.05,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,-798.0,prev_ny_box_09_10,1,5.0,,,1,asia_box_high,,,,,pullback_continuation,short,True,7.0,139.25,161.75,23.11,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,-787.0,prev_ny_box_09_10,2,2.0,,,1,asia_box_high,,,,,pullback_continuation,short,True,4.0,139.25,161.75,40.44,stop
GB,GB-2026-09-01,2026-09-01,0,asia_tdo_case,asia_fade,short,at_level,-561.0,tdo,0,3.0,,,0,,,,,,pullback_continuation,short,True,5.0,,39.5,7.9,stop
GB,GB-2026-09-01,2026-09-01,0,asia_tdo_case,asia_fade,long,at_level,-521.0,tdo,0,20.25,,,0,,,,,,pullback_continuation,short,False,22.25,,29.5,1.33,stop
GB,GB-2026-09-01,2026-09-01,0,asia_tdo_case,asia_fade,short,at_level,-518.0,tdo,1,6.75,,,0,,,,,,pullback_continuation,short,True,8.75,,39.5,4.51,target
GB,GB-2026-09-01,2026-09-01,0,asia_tdo_case,asia_fade,short,at_level,-479.0,tdo,2,84.0,,,0,,,,,,pullback_continuation,short,True,86.0,,39.5,0.46,target
GB,GB-2026-09-01,2026-09-01,0,prior_day_level,overnight_reclaim,short,at_level,-444.0,prior_day,0,25.0,,,0,,,,,,pullback_continuation,short,True,27.0,272.75,599.5,22.2,open
GB,GB-2026-09-01,2026-09-01,0,prior_day_level,overnight_reclaim,short,at_level,-375.0,prior_day,1,8.25,,,0,,,,,,pullback_continuation,short,True,10.25,272.75,599.5,58.49,stop
GB,GB-2026-09-01,2026-09-01,0,prior_day_level,overnight_reclaim,short,at_level,-368.0,prior_day,2,3.25,,,0,,,,,,pullback_continuation,short,True,5.25,272.75,599.5,114.19,stop
GB,GB-2026-09-01,2026-09-01,0,golden_pocket,pocket_continuation,long,pocket_near_limit,-354.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,short,False,16.63,,62.0,3.73,stop
GB,GB-2026-09-01,2026-09-01,0,london_box,london_reclaim,long,at_level,-341.0,london_box_running,0,23.0,,,0,,,,,,pullback_continuation,short,False,25.0,106.0,349.5,13.98,stop
GB,GB-2026-09-01,2026-09-01,0,asia_box,asia_fade,long,at_level,-329.0,asia_box,0,188.0,,,0,,,,,,pullback_continuation,short,False,190.0,87.0,111.5,0.59,stop
GB,GB-2026-09-01,2026-09-01,0,prior_day_level,overnight_reclaim,short,at_level,-288.0,prior_day,0,5.5,,,0,,,,,,pullback_continuation,short,True,7.5,,326.75,43.57,stop
GB,GB-2026-09-01,2026-09-01,0,prior_day_level,overnight_reclaim,short,at_level,-276.0,prior_day,1,3.25,,,0,,,,,,pullback_continuation,short,True,5.25,,326.75,62.24,stop
GB,GB-2026-09-01,2026-09-01,0,prior_day_level,overnight_reclaim,short,post_open_retest,132.0,prior_day,2,6.25,,,0,,,,,,pullback_continuation,short,True,8.25,,5.5,0.67,target
GB,GB-2026-09-01,2026-09-01,0,london_box,london_reclaim,long,at_level,-109.0,london_box,1,53.0,,,0,,,,,,pullback_continuation,short,False,55.0,337.0,580.5,10.55,stop
GB,GB-2026-09-01,2026-09-01,0,cash_open_reclaim_case,cash_open,long,next_bar_open,3.0,cash_open,0,21.5,,,1,ny_box_10_11_low,,,,,pullback_continuation,short,False,14.5,75.28,182.5,12.59,stop
GB,GB-2026-09-01,2026-09-01,0,cash_open_reclaim_case,cash_open,short,next_bar_open,7.0,cash_open,0,31.75,,,0,,,,,,pullback_continuation,short,True,42.25,73.72,33.5,0.79,target
GB,GB-2026-09-01,2026-09-01,0,cash_open_reclaim_case,cash_open,long,next_bar_open,24.0,cash_open,0,41.0,,,0,,,,,,pullback_continuation,short,False,37.0,30.28,137.5,3.72,target
GB,GB-2026-09-01,2026-09-01,0,golden_pocket,pocket_continuation,short,pocket_retest_after_failure,151.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,short,True,74.66,,255.5,3.42,target
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,38.0,ny_box_09_10,0,3.75,,,0,,,,,,pullback_continuation,short,True,5.75,117.75,211.25,36.74,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,42.0,ny_box_09_10,1,2.0,,,0,,,,,,pullback_continuation,short,True,4.0,117.75,211.25,52.81,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,49.0,ny_box_09_10,2,16.25,,,0,,,,,,pullback_continuation,short,True,18.25,117.75,211.25,11.58,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,83.0,ny_box_10_11_running,0,33.0,,,1,london_box_low,,,,,pullback_continuation,short,True,35.0,149.75,194.75,5.56,stop
GB,GB-2026-09-01,2026-09-01,0,previous_hour,previous_hour_fail,short,five_minute_close,125.0,hour_box_11_running,0,3.75,,,0,,,,,,pullback_continuation,short,True,14.5,54.5,74.75,5.16,stop
GB,GB-2026-09-01,2026-09-01,0,nyam_box,ny_box_fail,short,at_level,131.0,ny_box_10_11,0,49.75,,,0,,,,,,pullback_continuation,short,True,51.75,182.75,227.75,4.4,target
GB,GB-2026-09-01,2026-09-01,1,prior_day_level,overnight_reclaim,short,at_level,158.0,prior_day,3,44.25,,,0,,,,,,pullback_continuation,short,True,46.25,,5.5,0.12,target
GB,GB-2026-09-01,2026-09-01,0,previous_hour,previous_hour_fail,short,approach_reject,247.0,hour_box_13_running,0,0.0,,,0,,,,,,pullback_continuation,short,True,14.0,49.25,64.5,4.61,target
GB,GB-2026-09-01,2026-09-01,0,golden_pocket,pocket_continuation,short,pocket_near_limit,335.0,golden_pocket,0,0.0,,,0,,,,,,pullback_continuation,short,True,25.04,,97.62,3.9,stop
GB,GB-2026-09-01,2026-09-01,0,previous_hour,previous_hour_fail,short,approach_reject,342.0,hour_box_14,0,0.0,,,0,,,,,,pullback_continuation,short,True,11.75,106.75,162.0,13.79,stop
GB,GB-2026-09-01,2026-09-01,0,previous_hour,previous_hour_fail,short,approach_reject,347.0,hour_box_14,1,0.0,,,0,,,,,,pullback_continuation,short,True,8.25,113.25,168.5,20.42,stop
GB,GB-2026-09-01,2026-09-01,0,previous_hour,previous_hour_fail,short,five_minute_close,385.0,hour_box_15_running,0,11.75,,,0,,,,,,pullback_continuation,short,True,39.25,33.25,63.5,1.62,open
GB,GB-2026-09-03,2026-09-03,1,asia_tdo_case,asia_fade,long,at_level,-545.0,tdo,0,2.75,,,0,,,,,,sweep_and_fail,,,4.75,,6.5,1.37,target
GB,GB-2026-09-03,2026-09-03,0,asia_box,asia_fade,short,at_level,-541.0,asia_box,0,12.0,,,0,,,,,,sweep_and_fail,,,14.0,110.25,124.0,8.86,target
GB,GB-2026-09-03,2026-09-03,0,asia_tdo_case,asia_fade,short,tdo_close,-540.0,asia_box,0,12.0,,,0,,,,,,sweep_and_fail,,,29.25,95.0,108.75,3.72,target
GB,GB-2026-09-03,2026-09-03,0,asia_tdo_case,asia_fade,short,at_level,-538.0,tdo,0,18.5,,,0,,,,,,sweep_and_fail,,,20.5,,23.5,1.15,target
GB,GB-2026-09-03,2026-09-03,0,golden_pocket,pocket_continuation,long,pocket_near_limit,-493.0,golden_pocket,0,0.0,,,1,asia_box_low,,,,,sweep_and_fail,,,30.05,,118.88,3.96,stop
GB,GB-2026-09-03,2026-09-03,0,asia_box,asia_fade,long,at_level,-474.0,asia_box,0,57.75,,,0,,,,,,sweep_and_fail,,,59.75,110.25,678.75,11.36,open
GB,GB-2026-09-03,2026-09-03,0,asia_box,asia_fade,long,at_level,-469.0,asia_box,1,14.25,,,0,,,,,,sweep_and_fail,,,16.25,110.25,678.75,41.77,open
GB,GB-2026-09-03,2026-09-03,0,golden_pocket,pocket_continuation,short,pocket_near_limit,-460.0,golden_pocket,0,0.0,,,0,,,,,,sweep_and_fail,,,23.24,,90.0,3.87,stop
